order_id,brand_name,product_name,sales_ammount,sales_date,manufacturingcost
2501,Nokia,Nk500,69982.71,2019-02-10,779.00
2925,Apple,Macbook512,26689.48,2019-02-10,737.00
3439,Apple,iphoneSE,60731.13,2019-02-10,823.00
3950,Apple,Macbook512,83774.09,2019-02-10,737.00
4440,Samsung,galaxy11,75399.47,2019-02-10,587.00
4619,Apple,IpadMini,76115.18,2019-02-10,565.00
5426,Apple,IpadMini,55151.13,2019-02-10,565.00
6663,Samsung,galaxy12,54435.59,2019-02-10,549.00
6875,Samsung,galaxy13,39696.38,2019-02-10,867.00
8145,Apple,iphoneSE,54451.04,2019-02-10,823.00
9798,Samsung,watch320,65837.25,2019-02-10,549.00
10140,Nokia,Nk400,9682.11,2019-02-10,836.00
12430,Nokia,Nk400,28905.91,2019-02-10,836.00
13739,Samsung,galaxy13,29472.35,2019-02-10,867.00
13786,Apple,iphone12,80747.10,2019-02-10,283.00
16508,Apple,IpadMax,99849.41,2019-02-10,626.00
17202,Apple,IpadMax,31326.89,2019-02-10,626.00
17695,Apple,IpadMax,96503.83,2019-02-10,626.00
18289,Samsung,galaxy13,98707.84,2019-02-10,867.00
19195,Apple,Macbook512,48114.87,2019-02-10,737.00
21338,Samsung,watch320,99571.60,2019-02-10,549.00
23776,Nokia,Nk500,12337.83,2019-02-10,779.00
23937,Samsung,watch320,23503.45,2019-02-10,549.00
25004,Nokia,Nk500,27957.83,2019-02-10,779.00
25026,Samsung,galaxy11,45197.38,2019-02-10,587.00
25604,Nokia,Nk500,71020.45,2019-02-10,779.00
27371,Samsung,galaxy11,90702.62,2019-02-10,587.00
27785,Samsung,galaxy12,18601.16,2019-02-10,549.00
28765,Apple,iphone12,503.57,2019-02-10,283.00
31183,Nokia,Nk400,54915.39,2019-02-10,836.00
32178,Apple,iphone13,51355.26,2019-02-10,376.00
33170,Samsung,galaxy10,15625.00,2019-02-10,431.00
33322,Nokia,Nk400,18165.77,2019-02-10,836.00
35732,Apple,laptop256,46144.87,2019-02-10,164.00
36553,Apple,iphone12,75311.46,2019-02-10,283.00
37742,Apple,IpadMax,87550.42,2019-02-10,626.00
37924,Samsung,galaxy11,11594.92,2019-02-10,587.00
38036,Apple,iphone12,99561.62,2019-02-10,283.00
38491,Samsung,watch320,69865.37,2019-02-10,549.00
38511,Nokia,Nk400,29811.13,2019-02-10,836.00
38887,Nokia,Nk500,14855.53,2019-02-10,779.00
39377,Apple,IpadMax,88731.28,2019-02-10,626.00
40076,Samsung,galaxy11,98666.80,2019-02-10,587.00
40120,Apple,laptop256,28194.51,2019-02-10,164.00
41845,Samsung,galaxy13,49652.11,2019-02-10,867.00
42348,Apple,IpadMax,96557.05,2019-02-10,626.00
43332,Nokia,Nk400,61039.17,2019-02-10,836.00
43339,Nokia,Nk500,62027.76,2019-02-10,779.00
43399,Apple,iphone12,60566.52,2019-02-10,283.00
45753,Nokia,Nk500,67829.12,2019-02-10,779.00
46464,Apple,iphone13,55413.86,2019-02-10,376.00
46465,Nokia,Nk400,17441.20,2019-02-10,836.00
46743,Samsung,galaxy10,10447.95,2019-02-10,431.00
48278,Apple,iphone12,42169.14,2019-02-10,283.00
369,Samsung,galaxy12,51093.35,2019-02-11,549.00
2388,Samsung,watch320,84168.88,2019-02-11,549.00
2850,Samsung,galaxy10,16544.79,2019-02-11,431.00
3871,Apple,laptop256,62801.49,2019-02-11,164.00
4326,Samsung,galaxy10,24220.44,2019-02-11,431.00
4878,Apple,Macbook512,4716.03,2019-02-11,737.00
5153,Apple,Macbook512,94417.97,2019-02-11,737.00
5582,Nokia,Nk400,76853.14,2019-02-11,836.00
5777,Apple,IpadMini,6868.64,2019-02-11,565.00
7254,Samsung,galaxy11,42452.08,2019-02-11,587.00
7997,Apple,IpadMini,73127.08,2019-02-11,565.00
9534,Nokia,Nk500,90892.52,2019-02-11,779.00
10613,Nokia,Nk400,69666.33,2019-02-11,836.00
11098,Apple,iphone13,87177.56,2019-02-11,376.00
11243,Nokia,Nk500,74720.52,2019-02-11,779.00
11412,Apple,iphone12,69774.02,2019-02-11,283.00
11431,Apple,iphoneSE,40733.11,2019-02-11,823.00
11624,Apple,iphone13,24570.87,2019-02-11,376.00
11820,Nokia,Nk500,14544.20,2019-02-11,779.00
12874,Nokia,Nk400,92008.61,2019-02-11,836.00
13461,Apple,IpadMax,14046.40,2019-02-11,626.00
13472,Samsung,galaxy11,31268.16,2019-02-11,587.00
14297,Apple,iphone12,42419.78,2019-02-11,283.00
14892,Apple,iphone13,68568.37,2019-02-11,376.00
16574,Apple,iphone12,91892.10,2019-02-11,283.00
18225,Apple,Macbook512,35368.07,2019-02-11,737.00
18680,Apple,iphone13,66362.67,2019-02-11,376.00
19667,Nokia,Nk400,57278.31,2019-02-11,836.00
22821,Nokia,Nk500,53135.35,2019-02-11,779.00
25065,Apple,iphone12,47402.63,2019-02-11,283.00
25441,Nokia,Nk400,87010.26,2019-02-11,836.00
27608,Nokia,Nk500,79039.99,2019-02-11,779.00
27619,Nokia,Nk500,18768.35,2019-02-11,779.00
27809,Samsung,galaxy11,33758.24,2019-02-11,587.00
27848,Apple,Macbook512,2531.11,2019-02-11,737.00
28129,Nokia,Nk400,72882.20,2019-02-11,836.00
30238,Samsung,galaxy10,28858.10,2019-02-11,431.00
31600,Apple,iphone12,65283.07,2019-02-11,283.00
31667,Nokia,Nk500,65844.47,2019-02-11,779.00
32998,Nokia,Nk400,7242.84,2019-02-11,836.00
33627,Apple,IpadMini,31080.94,2019-02-11,565.00
34109,Nokia,Nk400,1648.70,2019-02-11,836.00
35000,Apple,Macbook512,54820.54,2019-02-11,737.00
35506,Nokia,Nk500,24691.17,2019-02-11,779.00
37610,Samsung,galaxy13,15445.60,2019-02-11,867.00
37872,Samsung,galaxy12,16359.93,2019-02-11,549.00
38097,Samsung,galaxy13,7724.27,2019-02-11,867.00
39957,Apple,IpadMax,98858.43,2019-02-11,626.00
42008,Nokia,Nk400,93496.27,2019-02-11,836.00
42645,Apple,IpadMini,557.58,2019-02-11,565.00
42707,Samsung,galaxy11,23086.69,2019-02-11,587.00
43382,Apple,iphoneSE,39212.78,2019-02-11,823.00
43541,Nokia,Nk500,44016.95,2019-02-11,779.00
45397,Samsung,galaxy11,20113.63,2019-02-11,587.00
45452,Nokia,Nk500,33209.56,2019-02-11,779.00
45474,Apple,laptop256,12916.18,2019-02-11,164.00
46953,Apple,IpadMini,25516.87,2019-02-11,565.00
47072,Samsung,watch320,71558.48,2019-02-11,549.00
48216,Nokia,Nk400,19635.61,2019-02-11,836.00
48288,Apple,laptop256,47288.51,2019-02-11,164.00
48760,Samsung,galaxy13,8382.07,2019-02-11,867.00
49436,Samsung,galaxy10,20121.68,2019-02-11,431.00
49476,Apple,IpadMax,49816.25,2019-02-11,626.00
915,Apple,laptop256,28633.58,2019-02-12,164.00
3358,Samsung,galaxy11,15417.77,2019-02-12,587.00
3461,Samsung,watch320,26570.98,2019-02-12,549.00
4300,Samsung,watch320,80341.14,2019-02-12,549.00
5460,Samsung,galaxy11,87352.53,2019-02-12,587.00
5759,Nokia,Nk400,14892.36,2019-02-12,836.00
7706,Apple,iphone12,19336.86,2019-02-12,283.00
8393,Nokia,Nk500,81808.44,2019-02-12,779.00
9855,Samsung,galaxy11,68258.22,2019-02-12,587.00
10416,Nokia,Nk400,13852.97,2019-02-12,836.00
11190,Apple,iphone12,31796.32,2019-02-12,283.00
11287,Apple,iphone13,10123.19,2019-02-12,376.00
11629,Nokia,Nk400,47786.57,2019-02-12,836.00
11911,Samsung,galaxy13,87419.69,2019-02-12,867.00
12799,Samsung,watch320,27044.60,2019-02-12,549.00
12926,Nokia,Nk400,72416.95,2019-02-12,836.00
13038,Nokia,Nk500,67645.21,2019-02-12,779.00
14024,Nokia,Nk400,25997.65,2019-02-12,836.00
15305,Apple,iphone13,75774.56,2019-02-12,376.00
15908,Samsung,galaxy12,20546.05,2019-02-12,549.00
16068,Samsung,watch320,87884.41,2019-02-12,549.00
16874,Nokia,Nk400,33372.07,2019-02-12,836.00
17347,Apple,Macbook512,18770.24,2019-02-12,737.00
17667,Apple,iphone12,96481.61,2019-02-12,283.00
18778,Nokia,Nk400,87936.57,2019-02-12,836.00
18957,Nokia,Nk400,66968.03,2019-02-12,836.00
19192,Apple,IpadMax,26751.93,2019-02-12,626.00
20100,Nokia,Nk400,35639.53,2019-02-12,836.00
20809,Samsung,watch320,23449.94,2019-02-12,549.00
21414,Nokia,Nk500,34912.87,2019-02-12,779.00
21539,Samsung,galaxy13,79741.82,2019-02-12,867.00
23678,Apple,IpadMax,65009.85,2019-02-12,626.00
23858,Nokia,Nk400,93855.48,2019-02-12,836.00
24436,Samsung,watch320,99847.61,2019-02-12,549.00
25256,Apple,iphoneSE,17212.68,2019-02-12,823.00
26349,Nokia,Nk400,84369.50,2019-02-12,836.00
26468,Apple,iphone12,64123.94,2019-02-12,283.00
26497,Apple,IpadMax,67288.02,2019-02-12,626.00
26728,Samsung,watch320,22927.02,2019-02-12,549.00
27825,Samsung,galaxy11,51128.47,2019-02-12,587.00
28525,Apple,IpadMax,11689.96,2019-02-12,626.00
29988,Apple,iphone13,45780.77,2019-02-12,376.00
30316,Apple,IpadMini,7456.02,2019-02-12,565.00
30921,Samsung,watch320,99750.16,2019-02-12,549.00
31052,Samsung,galaxy12,17671.02,2019-02-12,549.00
31083,Samsung,galaxy13,19264.76,2019-02-12,867.00
31156,Samsung,galaxy12,14483.75,2019-02-12,549.00
32222,Nokia,Nk500,77474.84,2019-02-12,779.00
33441,Apple,iphoneSE,44661.22,2019-02-12,823.00
33755,Nokia,Nk500,19576.23,2019-02-12,779.00
34309,Nokia,Nk500,56088.78,2019-02-12,779.00
35050,Apple,Macbook512,85567.77,2019-02-12,737.00
38384,Nokia,Nk400,88883.54,2019-02-12,836.00
38786,Samsung,galaxy11,46414.75,2019-02-12,587.00
39386,Samsung,galaxy12,20773.74,2019-02-12,549.00
39557,Apple,Macbook512,35114.11,2019-02-12,737.00
41677,Samsung,watch320,92435.26,2019-02-12,549.00
41821,Samsung,galaxy13,64286.32,2019-02-12,867.00
43544,Samsung,galaxy10,23746.03,2019-02-12,431.00
44692,Nokia,Nk400,80152.39,2019-02-12,836.00
45841,Samsung,watch320,342.99,2019-02-12,549.00
46123,Nokia,Nk400,26728.09,2019-02-12,836.00
46504,Samsung,galaxy10,7345.07,2019-02-12,431.00
49357,Nokia,Nk500,76472.68,2019-02-12,779.00
49645,Nokia,Nk400,90417.66,2019-02-12,836.00
458,Nokia,Nk400,17372.04,2019-02-13,836.00
793,Samsung,watch320,26309.38,2019-02-13,549.00
840,Apple,iphone12,72043.69,2019-02-13,283.00
1555,Apple,laptop256,42706.16,2019-02-13,164.00
2943,Samsung,watch320,98405.25,2019-02-13,549.00
4798,Nokia,Nk400,87573.97,2019-02-13,836.00
5884,Samsung,galaxy10,91568.43,2019-02-13,431.00
8055,Samsung,galaxy13,63875.98,2019-02-13,867.00
8424,Apple,IpadMini,96885.10,2019-02-13,565.00
8586,Apple,iphoneSE,41050.21,2019-02-13,823.00
9508,Apple,iphone12,33868.67,2019-02-13,283.00
10369,Apple,Macbook512,49569.14,2019-02-13,737.00
11372,Apple,IpadMax,86374.67,2019-02-13,626.00
12251,Apple,Macbook512,57973.33,2019-02-13,737.00
13661,Samsung,watch320,78715.17,2019-02-13,549.00
14561,Samsung,galaxy11,93681.85,2019-02-13,587.00
14568,Nokia,Nk500,26012.59,2019-02-13,779.00
14808,Apple,laptop256,90772.46,2019-02-13,164.00
15126,Apple,iphone12,76210.33,2019-02-13,283.00
15637,Samsung,galaxy11,44851.06,2019-02-13,587.00
15759,Samsung,galaxy13,48485.59,2019-02-13,867.00
16180,Samsung,galaxy13,51739.14,2019-02-13,867.00
17463,Samsung,watch320,34632.03,2019-02-13,549.00
17525,Nokia,Nk400,52924.53,2019-02-13,836.00
17861,Samsung,watch320,65668.79,2019-02-13,549.00
18346,Apple,iphone13,42853.34,2019-02-13,376.00
21412,Samsung,galaxy10,66049.61,2019-02-13,431.00
22124,Apple,iphone13,32991.51,2019-02-13,376.00
23430,Nokia,Nk400,94880.75,2019-02-13,836.00
24844,Apple,laptop256,1445.32,2019-02-13,164.00
30071,Samsung,galaxy10,10282.32,2019-02-13,431.00
30303,Apple,iphone12,38275.42,2019-02-13,283.00
30583,Apple,IpadMini,29733.08,2019-02-13,565.00
30677,Samsung,watch320,8323.61,2019-02-13,549.00
32216,Nokia,Nk400,9778.58,2019-02-13,836.00
34112,Samsung,galaxy10,38586.47,2019-02-13,431.00
34940,Apple,laptop256,91841.87,2019-02-13,164.00
35149,Apple,Macbook512,82270.53,2019-02-13,737.00
35693,Apple,laptop256,8012.81,2019-02-13,164.00
36041,Samsung,galaxy13,18560.30,2019-02-13,867.00
36275,Samsung,galaxy12,72945.89,2019-02-13,549.00
38453,Nokia,Nk400,27362.18,2019-02-13,836.00
38768,Samsung,galaxy12,36562.14,2019-02-13,549.00
38966,Apple,Macbook512,16419.62,2019-02-13,737.00
39149,Apple,iphone13,17760.24,2019-02-13,376.00
40548,Nokia,Nk500,18818.76,2019-02-13,779.00
42610,Apple,laptop256,58566.31,2019-02-13,164.00
43887,Nokia,Nk400,4129.08,2019-02-13,836.00
44391,Samsung,galaxy12,48549.54,2019-02-13,549.00
46459,Samsung,galaxy11,39990.29,2019-02-13,587.00
47713,Apple,laptop256,94617.09,2019-02-13,164.00
47739,Nokia,Nk400,1487.60,2019-02-13,836.00
48724,Apple,IpadMax,549.82,2019-02-13,626.00
48797,Apple,iphone13,46111.86,2019-02-13,376.00
48951,Samsung,galaxy13,98564.22,2019-02-13,867.00
220,Nokia,Nk400,10922.75,2019-02-14,836.00
702,Samsung,watch320,48609.34,2019-02-14,549.00
1814,Apple,Macbook512,79935.87,2019-02-14,737.00
2617,Samsung,galaxy12,30538.07,2019-02-14,549.00
3021,Nokia,Nk400,50742.67,2019-02-14,836.00
4287,Apple,iphoneSE,66482.20,2019-02-14,823.00
4434,Nokia,Nk400,74235.22,2019-02-14,836.00
4613,Apple,iphone12,61194.01,2019-02-14,283.00
5507,Apple,iphone12,59481.73,2019-02-14,283.00
8253,Nokia,Nk500,23428.47,2019-02-14,779.00
9163,Nokia,Nk500,89617.55,2019-02-14,779.00
9718,Samsung,galaxy13,8007.79,2019-02-14,867.00
10129,Apple,Macbook512,56537.37,2019-02-14,737.00
10972,Apple,laptop256,88233.42,2019-02-14,164.00
11587,Nokia,Nk500,57349.87,2019-02-14,779.00
12736,Apple,iphone12,43244.00,2019-02-14,283.00
13295,Nokia,Nk400,22583.05,2019-02-14,836.00
13861,Apple,laptop256,73379.30,2019-02-14,164.00
13937,Apple,IpadMini,50978.21,2019-02-14,565.00
17325,Nokia,Nk400,98366.09,2019-02-14,836.00
17373,Nokia,Nk500,6565.56,2019-02-14,779.00
17926,Samsung,galaxy11,43317.90,2019-02-14,587.00
18116,Nokia,Nk500,19044.09,2019-02-14,779.00
20395,Apple,iphone12,91561.21,2019-02-14,283.00
21304,Samsung,galaxy13,32793.39,2019-02-14,867.00
24086,Samsung,galaxy10,91675.29,2019-02-14,431.00
24171,Samsung,watch320,91254.99,2019-02-14,549.00
25836,Nokia,Nk500,67154.53,2019-02-14,779.00
26879,Samsung,galaxy10,17429.02,2019-02-14,431.00
27983,Samsung,galaxy11,64961.97,2019-02-14,587.00
28994,Samsung,watch320,25942.57,2019-02-14,549.00
30443,Apple,iphoneSE,22579.96,2019-02-14,823.00
30828,Samsung,watch320,12601.89,2019-02-14,549.00
31160,Nokia,Nk400,91649.24,2019-02-14,836.00
32066,Nokia,Nk400,35802.55,2019-02-14,836.00
33399,Samsung,watch320,62796.16,2019-02-14,549.00
34975,Apple,laptop256,31666.04,2019-02-14,164.00
35964,Nokia,Nk500,49543.69,2019-02-14,779.00
36134,Samsung,galaxy12,84574.73,2019-02-14,549.00
36260,Nokia,Nk400,34951.97,2019-02-14,836.00
37965,Nokia,Nk400,82556.93,2019-02-14,836.00
38526,Apple,iphoneSE,53216.74,2019-02-14,823.00
39523,Samsung,galaxy13,55557.00,2019-02-14,867.00
40302,Samsung,galaxy13,21593.87,2019-02-14,867.00
40532,Samsung,watch320,61475.72,2019-02-14,549.00
44242,Apple,IpadMax,92303.49,2019-02-14,626.00
45493,Apple,laptop256,24308.34,2019-02-14,164.00
46626,Samsung,galaxy13,53600.41,2019-02-14,867.00
46739,Apple,iphoneSE,30301.48,2019-02-14,823.00
46762,Nokia,Nk400,7075.08,2019-02-14,836.00
47604,Nokia,Nk400,34934.96,2019-02-14,836.00
69,Nokia,Nk500,40383.01,2019-02-15,779.00
151,Samsung,galaxy12,81060.14,2019-02-15,549.00
920,Samsung,galaxy12,97840.57,2019-02-15,549.00
4062,Nokia,Nk500,72239.15,2019-02-15,779.00
5096,Apple,Macbook512,29422.58,2019-02-15,737.00
5203,Apple,iphoneSE,77132.71,2019-02-15,823.00
5730,Samsung,galaxy12,67456.85,2019-02-15,549.00
6474,Nokia,Nk400,99626.53,2019-02-15,836.00
8736,Apple,laptop256,32486.91,2019-02-15,164.00
9038,Samsung,galaxy13,30805.13,2019-02-15,867.00
10464,Apple,Macbook512,5593.09,2019-02-15,737.00
13504,Apple,iphone12,86147.85,2019-02-15,283.00
14863,Samsung,galaxy13,9344.77,2019-02-15,867.00
15272,Nokia,Nk400,94342.09,2019-02-15,836.00
15333,Nokia,Nk400,12032.10,2019-02-15,836.00
18388,Apple,IpadMax,70980.93,2019-02-15,626.00
18802,Nokia,Nk400,71268.63,2019-02-15,836.00
19670,Samsung,watch320,10590.24,2019-02-15,549.00
19935,Nokia,Nk500,42593.52,2019-02-15,779.00
20504,Nokia,Nk500,27803.97,2019-02-15,779.00
21712,Apple,IpadMax,96371.75,2019-02-15,626.00
22800,Nokia,Nk400,64359.78,2019-02-15,836.00
24401,Nokia,Nk500,2124.50,2019-02-15,779.00
25787,Apple,iphone12,80597.90,2019-02-15,283.00
27935,Samsung,watch320,73838.00,2019-02-15,549.00
31428,Apple,IpadMax,60435.60,2019-02-15,626.00
31585,Apple,Macbook512,71681.97,2019-02-15,737.00
33782,Samsung,galaxy13,62000.68,2019-02-15,867.00
35502,Nokia,Nk500,77279.03,2019-02-15,779.00
39480,Nokia,Nk400,50726.70,2019-02-15,836.00
40856,Samsung,galaxy10,78397.26,2019-02-15,431.00
42211,Samsung,galaxy13,23883.15,2019-02-15,867.00
43102,Samsung,galaxy11,56120.41,2019-02-15,587.00
43284,Apple,IpadMini,94690.35,2019-02-15,565.00
43499,Apple,iphoneSE,66578.80,2019-02-15,823.00
43957,Apple,IpadMax,54129.95,2019-02-15,626.00
44488,Apple,Macbook512,66565.98,2019-02-15,737.00
47856,Samsung,galaxy11,90962.32,2019-02-15,587.00
48035,Nokia,Nk500,45650.85,2019-02-15,779.00
49806,Samsung,galaxy12,50329.11,2019-02-15,549.00
182,Apple,IpadMini,55761.40,2019-02-16,565.00
1779,Nokia,Nk400,68346.35,2019-02-16,836.00
4414,Samsung,galaxy10,67139.12,2019-02-16,431.00
4985,Samsung,galaxy13,20761.78,2019-02-16,867.00
5109,Samsung,watch320,54080.75,2019-02-16,549.00
5766,Apple,iphoneSE,65753.97,2019-02-16,823.00
9125,Apple,laptop256,81885.58,2019-02-16,164.00
9406,Nokia,Nk400,43935.09,2019-02-16,836.00
9491,Nokia,Nk400,66253.86,2019-02-16,836.00
9730,Apple,Macbook512,51644.78,2019-02-16,737.00
11284,Apple,iphone12,93120.12,2019-02-16,283.00
13663,Samsung,galaxy11,74504.98,2019-02-16,587.00
13794,Nokia,Nk500,83570.79,2019-02-16,779.00
13995,Samsung,galaxy12,86861.05,2019-02-16,549.00
14357,Nokia,Nk500,33630.64,2019-02-16,779.00
15292,Nokia,Nk400,16207.41,2019-02-16,836.00
16609,Nokia,Nk400,55285.90,2019-02-16,836.00
18422,Samsung,galaxy13,7484.86,2019-02-16,867.00
18655,Apple,laptop256,29973.04,2019-02-16,164.00
20865,Samsung,galaxy11,82778.27,2019-02-16,587.00
21262,Apple,iphone12,70756.53,2019-02-16,283.00
21799,Nokia,Nk500,13347.65,2019-02-16,779.00
23532,Samsung,galaxy10,54141.76,2019-02-16,431.00
26742,Apple,iphone12,77570.57,2019-02-16,283.00
27442,Apple,laptop256,41500.26,2019-02-16,164.00
28394,Apple,iphone12,65670.82,2019-02-16,283.00
29546,Apple,Macbook512,41649.60,2019-02-16,737.00
30203,Samsung,galaxy10,68089.57,2019-02-16,431.00
30798,Apple,iphone13,33766.79,2019-02-16,376.00
31126,Apple,laptop256,90312.24,2019-02-16,164.00
33007,Apple,IpadMax,28966.49,2019-02-16,626.00
35483,Nokia,Nk400,82830.22,2019-02-16,836.00
36781,Apple,IpadMax,29178.18,2019-02-16,626.00
37351,Samsung,galaxy11,58993.61,2019-02-16,587.00
38027,Apple,IpadMini,18728.27,2019-02-16,565.00
38073,Samsung,galaxy11,72353.19,2019-02-16,587.00
39488,Nokia,Nk400,28141.93,2019-02-16,836.00
39841,Samsung,galaxy11,88554.90,2019-02-16,587.00
40599,Samsung,galaxy10,83306.53,2019-02-16,431.00
41362,Nokia,Nk400,51162.67,2019-02-16,836.00
41660,Apple,Macbook512,98232.14,2019-02-16,737.00
41814,Samsung,galaxy13,34633.28,2019-02-16,867.00
43676,Samsung,galaxy11,34335.99,2019-02-16,587.00
46585,Apple,iphoneSE,99818.08,2019-02-16,823.00
47974,Apple,iphone13,51866.05,2019-02-16,376.00
48141,Samsung,galaxy11,56674.79,2019-02-16,587.00
49007,Apple,iphoneSE,25756.16,2019-02-16,823.00
49581,Nokia,Nk500,57857.47,2019-02-16,779.00
197,Nokia,Nk400,40415.11,2019-02-17,836.00
1945,Apple,IpadMax,88854.14,2019-02-17,626.00
1992,Nokia,Nk500,34320.30,2019-02-17,779.00
4467,Samsung,galaxy12,95482.81,2019-02-17,549.00
5037,Nokia,Nk500,51427.93,2019-02-17,779.00
6069,Nokia,Nk500,67744.49,2019-02-17,779.00
7999,Apple,IpadMax,86786.46,2019-02-17,626.00
8041,Samsung,galaxy10,14686.95,2019-02-17,431.00
8108,Samsung,galaxy10,42049.41,2019-02-17,431.00
9485,Nokia,Nk400,32016.57,2019-02-17,836.00
10922,Apple,iphoneSE,20420.45,2019-02-17,823.00
12059,Nokia,Nk400,78302.85,2019-02-17,836.00
12738,Apple,IpadMax,98066.45,2019-02-17,626.00
13363,Samsung,galaxy11,93509.03,2019-02-17,587.00
13453,Apple,iphone13,42060.80,2019-02-17,376.00
13708,Apple,iphone13,32077.30,2019-02-17,376.00
13888,Samsung,watch320,44989.54,2019-02-17,549.00
14285,Apple,IpadMax,68798.39,2019-02-17,626.00
15231,Samsung,galaxy12,37377.52,2019-02-17,549.00
15625,Apple,iphoneSE,83865.85,2019-02-17,823.00
15751,Samsung,galaxy13,39586.94,2019-02-17,867.00
16297,Samsung,galaxy11,5638.68,2019-02-17,587.00
16451,Nokia,Nk400,82457.70,2019-02-17,836.00
17404,Samsung,galaxy12,39400.71,2019-02-17,549.00
17465,Apple,IpadMini,92730.53,2019-02-17,565.00
19082,Nokia,Nk400,84459.22,2019-02-17,836.00
19537,Apple,iphone12,57612.30,2019-02-17,283.00
20569,Apple,laptop256,3473.75,2019-02-17,164.00
21391,Samsung,watch320,3861.87,2019-02-17,549.00
23406,Apple,laptop256,26728.24,2019-02-17,164.00
24244,Samsung,galaxy12,41329.47,2019-02-17,549.00
24306,Samsung,galaxy10,19368.91,2019-02-17,431.00
25060,Nokia,Nk400,73051.14,2019-02-17,836.00
25879,Apple,iphone12,13873.05,2019-02-17,283.00
26555,Apple,iphone13,98839.21,2019-02-17,376.00
26950,Samsung,galaxy12,53938.03,2019-02-17,549.00
28181,Apple,Macbook512,71029.62,2019-02-17,737.00
30037,Nokia,Nk400,21291.65,2019-02-17,836.00
30768,Samsung,galaxy12,942.90,2019-02-17,549.00
32150,Apple,iphone12,37997.67,2019-02-17,283.00
32278,Samsung,galaxy12,24215.69,2019-02-17,549.00
32721,Nokia,Nk500,95050.54,2019-02-17,779.00
32800,Apple,IpadMax,93069.07,2019-02-17,626.00
33206,Apple,IpadMax,23360.95,2019-02-17,626.00
34065,Apple,IpadMax,10698.90,2019-02-17,626.00
34832,Samsung,galaxy13,87548.33,2019-02-17,867.00
35017,Apple,IpadMini,29883.19,2019-02-17,565.00
35154,Samsung,galaxy12,95645.08,2019-02-17,549.00
37166,Samsung,galaxy13,52495.64,2019-02-17,867.00
38732,Apple,iphoneSE,70264.17,2019-02-17,823.00
39813,Samsung,galaxy12,19986.47,2019-02-17,549.00
40276,Samsung,galaxy12,55388.98,2019-02-17,549.00
40740,Apple,iphone12,81328.09,2019-02-17,283.00
47786,Samsung,galaxy11,14098.72,2019-02-17,587.00
49345,Samsung,galaxy11,30263.93,2019-02-17,587.00
49841,Nokia,Nk400,39569.05,2019-02-17,836.00
78,Apple,laptop256,68556.69,2019-02-18,164.00
2375,Apple,Macbook512,45627.83,2019-02-18,737.00
3889,Apple,iphone13,90255.71,2019-02-18,376.00
4448,Nokia,Nk400,16678.16,2019-02-18,836.00
5074,Samsung,galaxy10,44035.77,2019-02-18,431.00
5181,Apple,IpadMini,60772.04,2019-02-18,565.00
5606,Apple,iphone13,27940.69,2019-02-18,376.00
5970,Apple,Macbook512,29557.95,2019-02-18,737.00
6255,Apple,IpadMini,19245.50,2019-02-18,565.00
8060,Samsung,galaxy13,89077.89,2019-02-18,867.00
8526,Samsung,galaxy12,86671.41,2019-02-18,549.00
9091,Apple,laptop256,83914.78,2019-02-18,164.00
9120,Nokia,Nk500,4982.98,2019-02-18,779.00
10440,Nokia,Nk500,76061.27,2019-02-18,779.00
10631,Apple,laptop256,53046.43,2019-02-18,164.00
11504,Nokia,Nk400,89697.85,2019-02-18,836.00
12147,Samsung,galaxy12,3064.68,2019-02-18,549.00
13576,Apple,Macbook512,57714.08,2019-02-18,737.00
13644,Nokia,Nk500,13630.81,2019-02-18,779.00
13715,Nokia,Nk500,96633.55,2019-02-18,779.00
15330,Apple,IpadMax,33804.86,2019-02-18,626.00
15587,Samsung,galaxy13,89997.64,2019-02-18,867.00
15717,Apple,IpadMax,55209.88,2019-02-18,626.00
16102,Apple,Macbook512,53840.86,2019-02-18,737.00
16164,Nokia,Nk400,52136.26,2019-02-18,836.00
16445,Samsung,galaxy12,39724.14,2019-02-18,549.00
16472,Nokia,Nk400,18654.25,2019-02-18,836.00
17073,Samsung,watch320,88809.74,2019-02-18,549.00
17266,Samsung,galaxy11,67970.38,2019-02-18,587.00
17951,Nokia,Nk500,47011.04,2019-02-18,779.00
20845,Apple,IpadMini,92541.38,2019-02-18,565.00
24869,Samsung,galaxy11,52937.77,2019-02-18,587.00
25122,Apple,iphoneSE,63923.72,2019-02-18,823.00
25844,Apple,IpadMax,65721.88,2019-02-18,626.00
29544,Nokia,Nk500,9133.21,2019-02-18,779.00
30654,Apple,IpadMax,50968.64,2019-02-18,626.00
31112,Samsung,galaxy13,6880.37,2019-02-18,867.00
32087,Samsung,galaxy11,73969.83,2019-02-18,587.00
32753,Nokia,Nk400,39505.66,2019-02-18,836.00
33902,Nokia,Nk500,83248.33,2019-02-18,779.00
34598,Samsung,watch320,56163.35,2019-02-18,549.00
38497,Nokia,Nk400,30673.48,2019-02-18,836.00
40732,Apple,iphoneSE,56749.96,2019-02-18,823.00
41735,Samsung,galaxy13,1896.38,2019-02-18,867.00
42574,Apple,iphoneSE,32360.10,2019-02-18,823.00
45723,Samsung,watch320,39424.01,2019-02-18,549.00
47254,Samsung,galaxy13,22042.44,2019-02-18,867.00
47363,Samsung,galaxy10,74989.89,2019-02-18,431.00
48449,Apple,IpadMax,33490.33,2019-02-18,626.00
