orderid,brand_name,product_name,sales_ammount,sales_date
0018274,Samsung,galaxy10,25430.91,2019-06-04
0018275,Apple,iphone13,45343.64,2019-05-30
0018276,Apple,iphone12,239.26,2019-09-01
0018277,Nokia,Nk400,86099.15,2018-09-15
0018278,Nokia,Nk400,22266.21,2019-05-30
0018279,Samsung,galaxy12,61821.76,2019-10-11
0018280,Samsung,galaxy13,2300.22,2018-07-09
0018281,Nokia,Nk400,69699.4,2018-06-30
0018282,Samsung,galaxy11,85178.62,2018-12-16
0018283,Nokia,Nk500,99947.46,2019-05-02
0018284,Samsung,galaxy12,90172.29,2018-12-14
0018285,Apple,Macbook512,80030.66,2019-10-24
0018286,Nokia,Nk400,83991.32,2020-03-17
0018287,Samsung,galaxy11,9452.82,2018-10-25
0018288,Samsung,galaxy13,78335.75,2019-03-14
0018289,Samsung,galaxy13,98707.84,2019-02-10
0018290,Samsung,watch320,25587.8,2020-04-16
0018291,Apple,IpadMax,91435.23,2018-08-13
0018292,Apple,Macbook512,2452.12,2019-10-28
0018293,Samsung,watch340,62349.18,2018-11-19
0018294,Nokia,Nk320,6315.95,2018-10-15
0018295,Apple,Macbook512,84504.8,2018-10-05
0018296,Samsung,watch340,66545.62,2018-12-22
0018297,Samsung,galaxy10,68437.39,2019-01-24
0018298,Apple,iphone12,59513.77,2020-03-07
0018299,Apple,IpadMax,3907.3,2018-10-15
0018300,Apple,iphone13,83487.8,2018-07-13
0018301,Samsung,galaxy10,57607.87,2018-08-16
0018302,Samsung,galaxy11,53948.54,2018-12-17
0018303,Samsung,galaxy12,43751.25,2019-07-02
0018304,Nokia,Nk500,88423.57,2019-06-14
0018305,Nokia,Nk500,58844.48,2019-02-05
0018306,Apple,IpadMax,59563.06,2020-02-01
0018307,Nokia,Nk400,79864.52,2018-08-13
0018308,Samsung,watch340,83713.57,2019-12-11
0018309,Nokia,Nk500,45568.52,2019-11-01
0018310,Apple,iphone12,11859.08,2020-02-27
0018311,Samsung,galaxy12,12115.17,2019-06-18
0018312,Samsung,galaxy10,37102.77,2019-11-03
0018313,Nokia,Nk320,90768.59,2020-04-11
0018314,Apple,Macbook512,58938.09,2018-09-30
0018315,Apple,IpadMini,49979.58,2019-03-28
0018316,Nokia,Nk400,48804.7,2018-05-06
0018317,Apple,laptop256,23644.53,2019-05-19
0018318,Samsung,galaxy12,83957.22,2019-04-07
0018319,Nokia,Nk500,97035.39,2019-10-04
0018320,Apple,iphone12,97438.05,2020-04-29
0018321,Nokia,Nk320,77607.02,2019-05-04
0018322,Nokia,Nk320,11643.31,2018-10-19
0018323,Samsung,watch340,83880.13,2018-06-10
0018324,Samsung,watch340,10124.9,2018-07-07
0018325,Apple,Macbook512,59650.41,2018-11-21
0018326,Apple,iphone12,91426.58,2018-05-07
0018327,Apple,iphoneSE,59027.35,2019-04-28
0018328,Apple,IpadMini,79627.62,2019-02-05
0018329,Nokia,Nk500,73904.54,2018-10-30
0018330,Apple,laptop256,44933.82,2019-07-09
0018331,Nokia,Nk400,23858.5,2020-02-25
0018332,Samsung,galaxy11,67133.29,2019-09-14
0018333,Nokia,Nk400,40779.95,2018-08-14
0018334,Nokia,Nk400,16306.25,2019-03-18
0018335,Nokia,Nk320,90241.92,2018-10-31
0018336,Apple,IpadMax,60476.42,2019-02-24
0018337,Nokia,Nk320,49416.82,2018-11-26
0018338,Apple,IpadMini,38059.87,2019-04-16
0018339,Samsung,galaxy12,64428.62,2019-04-30
0018340,Samsung,galaxy10,56367.16,2019-04-03
0018341,Apple,Macbook512,77037.01,2020-01-27
0018342,Nokia,Nk400,49479.08,2019-09-24
0018343,Samsung,watch320,92680.83,2018-08-19
0018344,Samsung,galaxy13,53872.55,2020-01-09
0018345,Nokia,Nk320,78363.78,2020-04-01
0018346,Apple,iphone13,42853.34,2019-02-13
0018347,Samsung,watch340,92540.59,2018-07-25
0018348,Samsung,watch320,72186.64,2019-09-14
0018349,Apple,IpadMini,55390.35,2019-12-05
0018350,Nokia,Nk400,4766.15,2019-06-10
0018351,Apple,laptop256,3683.28,2019-11-10
0018352,Samsung,watch340,32005.38,2020-04-07
0018353,Apple,Macbook512,50678.53,2020-01-31
0018354,Nokia,Nk500,84944.67,2018-08-20
0018355,Samsung,galaxy12,91634.09,2020-03-18
0018356,Apple,laptop256,23776.36,2019-07-17
0018357,Apple,iphone11,26955.69,2018-06-30
0018358,Apple,laptop256,93497.03,2019-10-20
0018359,Nokia,Nk400,94961.98,2018-06-06
0018360,Apple,laptop256,88266.92,2019-11-19
0018361,Apple,IpadMini,67172.47,2019-04-11
0018362,Nokia,Nk400,86847.24,2018-11-01
0018363,Nokia,Nk320,50619.46,2020-03-04
0018364,Samsung,watch320,54434.79,2018-08-15
0018365,Samsung,galaxy10,75098.6,2020-02-28
0018366,Apple,IpadMax,61079.21,2019-03-29
0018367,Nokia,Nk500,8571.65,2020-04-06
0018368,Apple,iphoneSE,22576.78,2019-10-24
0018369,Nokia,Nk500,47238.09,2020-01-19
0018370,Nokia,Nk400,40357.73,2019-02-04
0018371,Samsung,watch320,84074.08,2019-12-23
0018372,Nokia,Nk320,16959.55,2018-11-23
0018373,Apple,IpadMini,25033.27,2019-03-18
0018374,Apple,iphoneSE,24923.1,2019-10-04
0018375,Samsung,galaxy11,56057.59,2018-07-22
0018376,Apple,laptop256,9212.21,2019-01-29
0018377,Samsung,galaxy12,47736.25,2020-04-25
0018378,Nokia,Nk500,59723.79,2019-05-20
0018379,Apple,laptop256,9213.25,2018-12-17
0018380,Nokia,Nk320,23312.18,2019-03-06
0018381,Samsung,galaxy10,22383.22,2019-01-04
0018382,Nokia,Nk500,83242.57,2019-05-19
0018383,Samsung,watch340,52540.84,2019-09-24
0018384,Nokia,Nk500,46162.63,2019-09-13
0018385,Apple,Macbook512,91592.3,2019-10-07
0018386,Samsung,galaxy11,93230.53,2018-07-13
0018387,Apple,laptop256,3797.68,2019-05-06
0018388,Apple,IpadMax,70980.93,2019-02-15
0018389,Nokia,Nk400,35542.68,2019-10-15
0018390,Nokia,Nk500,71587.86,2019-04-12
0018391,Samsung,watch340,15333.62,2020-01-28
0018392,Nokia,Nk500,14912.52,2019-08-19
0018393,Samsung,watch320,98057.1,2019-06-16
0018394,Samsung,watch320,41517.59,2020-02-10
0018395,Apple,iphone11,26091.35,2019-11-16
0018396,Samsung,watch340,9065.27,2018-11-05
0018397,Apple,iphone12,41172.82,2019-02-03
0018398,Samsung,galaxy11,58690.39,2019-03-23
0018399,Samsung,watch340,51655.72,2018-09-29
0018400,Apple,iphoneSE,58129.66,2018-10-01
0018401,Nokia,Nk400,63447.45,2019-01-07
0018402,Samsung,watch340,2571.7,2018-12-07
0018403,Nokia,Nk500,22991.75,2020-04-07
0018404,Samsung,galaxy10,90695.9,2020-04-20
0018405,Apple,iphoneSE,61054.23,2019-08-09
0018406,Apple,iphone12,56606.07,2019-06-15
0018407,Apple,iphone13,79480.9,2018-07-28
0018408,Apple,Macbook512,22439.75,2019-12-27
0018409,Apple,iphone13,78744.73,2019-11-09
0018410,Nokia,Nk320,53797.79,2019-09-23
0018411,Samsung,galaxy12,61345.72,2019-06-02
0018412,Apple,iphone12,23987.57,2019-04-23
0018413,Apple,iphone11,7774.3,2019-02-06
0018414,Samsung,galaxy10,98599.45,2019-12-08
0018415,Nokia,Nk320,5258.9,2019-10-08
0018416,Samsung,galaxy12,51949.05,2019-12-10
0018417,Apple,IpadMini,46795.89,2020-01-20
0018418,Nokia,Nk400,50582.66,2020-03-05
0018419,Samsung,galaxy11,37437.58,2020-02-02
0018420,Apple,iphone12,43791.25,2019-02-06
0018421,Samsung,galaxy13,48423.07,2018-07-02
0018422,Samsung,galaxy13,7484.86,2019-02-16
0018423,Apple,iphoneSE,61112.62,2019-07-06
0018424,Nokia,Nk400,75876.46,2018-07-24
0018425,Samsung,galaxy13,97489.83,2020-02-18
0018426,Nokia,Nk500,65757.04,2018-10-23
0018427,Apple,laptop256,28594.55,2019-09-22
0018428,Apple,IpadMax,67106.2,2019-08-21
0018429,Apple,Macbook512,89715.3,2019-01-15
0018430,Samsung,watch340,4906.51,2019-01-31
0018431,Nokia,Nk320,86563.8,2019-04-17
0018432,Samsung,galaxy13,26859.2,2019-10-18
0018433,Samsung,galaxy12,47236.09,2018-08-20
0018434,Apple,laptop256,66372.89,2019-09-24
0018435,Samsung,galaxy11,83632.63,2019-12-24
0018436,Samsung,galaxy11,33008.37,2019-07-28
0018437,Nokia,Nk320,96775.84,2019-03-07
0018438,Samsung,watch320,46920.68,2018-07-04
0018439,Nokia,Nk500,79272.03,2018-11-07
0018440,Samsung,watch320,38777.31,2018-08-19
0018441,Nokia,Nk500,52325.33,2018-08-11
0018442,Nokia,Nk320,18387.72,2019-07-06
0018443,Nokia,Nk320,57201.53,2018-10-01
0018444,Nokia,Nk400,62986.24,2019-01-30
0018445,Nokia,Nk400,81141.9,2019-09-28
0018446,Samsung,galaxy10,14456.39,2018-07-24
0018447,Apple,iphone12,76434.99,2019-02-06
0018448,Apple,laptop256,81078.1,2020-01-22
0018449,Apple,laptop256,98256.16,2019-09-29
0018450,Apple,Macbook512,53206.46,2020-03-27
0018451,Nokia,Nk320,50789.28,2019-11-20
0018452,Apple,Macbook512,97665.82,2019-03-13
0018453,Apple,Macbook512,62531.82,2018-05-23
0018454,Samsung,watch320,37005.13,2018-07-19
0018455,Apple,laptop256,83664.14,2018-09-29
0018456,Nokia,Nk320,57818.16,2018-12-30
0018457,Apple,laptop256,57732.41,2020-01-24
0018458,Samsung,galaxy13,82617.25,2019-02-03
0018459,Nokia,Nk320,54603.71,2019-05-07
0018460,Samsung,galaxy12,32883.11,2019-08-21
0018461,Samsung,watch320,46325.22,2018-10-22
0018462,Apple,Macbook512,89624.45,2019-08-07
0018463,Apple,iphone11,88880.52,2019-01-31
0018464,Samsung,galaxy12,19307.84,2019-09-09
0018465,Nokia,Nk400,64213.68,2020-01-23
0018466,Samsung,galaxy10,23371.29,2019-10-27
0018467,Nokia,Nk320,60099.28,2018-09-29
0018468,Samsung,galaxy13,35897.98,2018-06-23
0018469,Nokia,Nk320,52542.53,2020-01-14
0018470,Apple,iphone11,95292.16,2018-08-07
0018471,Apple,Macbook512,84192.85,2019-01-10
0018472,Apple,IpadMini,50486.81,2019-10-20
0018473,Nokia,Nk500,98652.06,2018-05-02
0018474,Samsung,watch340,70444.73,2018-09-15
0018475,Apple,iphone13,69987.2,2018-06-14
0018476,Apple,Macbook512,38357.72,2019-11-23
0018477,Nokia,Nk400,96744.48,2019-12-05
0018478,Apple,iphone13,79219.75,2020-03-25
0018479,Nokia,Nk320,69619.44,2019-04-16
0018480,Apple,IpadMax,18221.35,2018-05-16
0018481,Samsung,galaxy10,7111.85,2019-07-29
0018482,Samsung,galaxy12,97683.95,2020-04-28
0018483,Samsung,watch320,58109.87,2019-09-08
0018484,Samsung,watch320,86123.73,2019-08-15
0018485,Nokia,Nk320,70659.29,2019-02-11
0018486,Apple,laptop256,80251.44,2020-02-03
0018487,Nokia,Nk400,22373.3,2018-06-22
0018488,Apple,Macbook512,63862.35,2019-09-08
0018489,Samsung,watch320,85717.5,2018-06-09
0018490,Nokia,Nk500,50204.91,2018-11-27
0018491,Samsung,galaxy10,79911.49,2018-11-16
0018492,Samsung,watch340,80393.4,2018-05-18
0018493,Apple,iphoneSE,27963.75,2019-08-23
0018494,Nokia,Nk320,44560.07,2018-06-23
0018495,Apple,iphone12,22977.44,2018-08-04
0018496,Nokia,Nk500,34063.67,2018-12-26
0018497,Apple,iphone13,47140.24,2019-04-30
0018498,Nokia,Nk320,88937.02,2019-10-16
0018499,Samsung,galaxy10,15276.01,2018-06-28
0018500,Apple,IpadMax,81642.12,2018-07-26
0018501,Samsung,galaxy11,57747.07,2019-05-07
0018502,Nokia,Nk400,43431.32,2019-12-23
0018503,Nokia,Nk320,73932.28,2019-08-09
0018504,Apple,iphone13,54292.54,2018-06-15
0018505,Samsung,galaxy13,59411.22,2019-08-25
0018506,Nokia,Nk320,78931.66,2020-01-28
0018507,Apple,iphone12,33604.61,2019-03-31
0018508,Nokia,Nk320,92226.61,2018-09-19
0018509,Apple,IpadMini,61200.13,2019-10-20
0018510,Samsung,galaxy13,13552.72,2018-11-10
0018511,Apple,laptop256,79064.54,2020-01-26
0018512,Samsung,watch320,96229.32,2019-11-12
0018513,Nokia,Nk320,97066.25,2018-07-27
0018514,Samsung,galaxy12,44591.85,2019-07-10
0018515,Samsung,watch340,10419.6,2020-03-24
0018516,Apple,iphone12,4433.44,2018-12-23
0018517,Apple,iphoneSE,86528.82,2018-08-16
0018518,Apple,iphone11,91217.8,2019-11-21
0018519,Nokia,Nk400,2182.06,2019-10-16
0018520,Apple,iphone12,27480.85,2018-12-24
0018521,Nokia,Nk500,96467.14,2018-05-31
0018522,Nokia,Nk500,20607.63,2018-12-29
0018523,Apple,iphone13,78028.49,2018-05-20
0018524,Samsung,watch320,63519.38,2019-03-27
0018525,Samsung,galaxy11,47417.37,2019-01-22
0018526,Nokia,Nk320,89004.05,2018-07-05
0018527,Apple,iphoneSE,33200.83,2018-05-25
0018528,Apple,Macbook512,33184.98,2018-06-24
0018529,Samsung,watch320,16230.08,2019-06-20
0018530,Samsung,galaxy12,84781.4,2019-05-19
0018531,Nokia,Nk400,37254.85,2020-01-29
0018532,Samsung,galaxy13,12225.94,2019-01-29
0018533,Apple,iphone13,99845.28,2018-06-01
0018534,Samsung,galaxy13,57594.31,2020-03-25
0018535,Apple,laptop256,34175.66,2019-08-04
0018536,Samsung,galaxy13,61158.96,2018-09-16
0018537,Samsung,watch340,52171.34,2019-02-19
0018538,Samsung,galaxy11,78966.55,2020-01-04
0018539,Samsung,galaxy13,69429.18,2019-01-19
0018540,Nokia,Nk400,87183.45,2019-06-15
0018541,Samsung,galaxy11,1589.69,2018-07-11
0018542,Nokia,Nk400,70633.08,2019-10-13
0018543,Nokia,Nk400,70922.46,2019-06-27
0018544,Nokia,Nk500,8156.55,2019-09-10
0018545,Apple,IpadMini,18248.95,2019-11-22
0018546,Samsung,galaxy13,79192.92,2019-05-02
0018547,Nokia,Nk500,80855.7,2020-01-17
0018548,Nokia,Nk500,95890.05,2018-05-30
0018549,Nokia,Nk500,11134.45,2018-11-10
0018550,Samsung,galaxy13,35189.39,2018-08-29
0018551,Apple,iphoneSE,79084.3,2018-09-17
0018552,Nokia,Nk500,82017.3,2020-02-21
0018553,Samsung,galaxy10,76836.23,2020-02-05
0018554,Samsung,galaxy13,12635.55,2018-11-12
0018555,Apple,IpadMax,83997.34,2019-08-18
0018556,Samsung,galaxy13,46368.48,2018-10-17
0018557,Samsung,watch340,75917.76,2019-05-30
0018558,Apple,IpadMax,52484.23,2019-05-03
0018559,Samsung,watch340,59176.78,2019-02-23
0018560,Samsung,watch340,12826.25,2019-08-06
0018561,Samsung,galaxy11,33396.67,2018-12-03
0018562,Apple,iphone13,40955.82,2019-04-13
0018563,Nokia,Nk320,44437.33,2019-04-20
0018564,Samsung,watch340,42598.57,2020-02-19
0018565,Nokia,Nk400,43179.96,2019-08-16
0018566,Samsung,watch320,26645.08,2018-06-09
0018567,Apple,iphone13,89829.81,2019-09-22
0018568,Samsung,galaxy13,43323.78,2018-10-18
0018569,Samsung,galaxy11,31647.29,2019-10-21
0018570,Samsung,galaxy10,47488.12,2019-11-04
0018571,Nokia,Nk400,94606.17,2018-06-27
0018572,Apple,Macbook512,33653.51,2018-06-10
0018573,Nokia,Nk500,46182.62,2019-04-01
0018574,Samsung,watch340,77821.27,2020-03-06
0018575,Samsung,watch340,11569.23,2019-08-19
0018576,Apple,Macbook512,96141.48,2018-07-10
0018577,Nokia,Nk400,47505.26,2018-05-18
0018578,Apple,iphone13,79323.82,2019-10-07
0018579,Apple,IpadMax,84642.24,2019-07-20
0018580,Nokia,Nk320,8996.46,2018-08-18
0018581,Apple,iphone11,87928.28,2018-09-05
0018582,Nokia,Nk400,19880.91,2020-04-30
0018583,Nokia,Nk500,65506.66,2020-01-18
0018584,Apple,Macbook512,36335.2,2019-01-31
0018585,Nokia,Nk400,66594.28,2019-12-05
0018586,Nokia,Nk320,39806.64,2019-12-15
0018587,Nokia,Nk400,66927.7,2019-11-09
0018588,Samsung,galaxy10,54561.83,2018-07-22
0018589,Apple,iphone11,17299.21,2020-01-21
0018590,Apple,IpadMax,55920.92,2018-05-23
0018591,Apple,iphone12,79475.58,2019-08-27
0018592,Nokia,Nk400,47320.63,2019-06-25
0018593,Apple,iphone11,46557.09,2018-07-27
0018594,Nokia,Nk320,10639.95,2019-03-31
0018595,Nokia,Nk500,92398.67,2019-10-06
0018596,Nokia,Nk320,85775.93,2019-05-18
0018597,Nokia,Nk400,61397.75,2019-03-13
0018598,Nokia,Nk320,50656.34,2019-03-10
0018599,Apple,iphone12,72102.2,2019-10-01
0018600,Samsung,galaxy13,74786.3,2018-11-20
0018601,Apple,laptop256,92998.84,2019-08-21
0018602,Samsung,watch320,9743.69,2018-12-24
0018603,Nokia,Nk400,18695.78,2019-04-17
0018604,Nokia,Nk500,1535.37,2020-02-27
0018605,Apple,iphone13,27165.14,2019-12-23
0018606,Apple,iphoneSE,74491.07,2018-07-28
0018607,Nokia,Nk400,60832.63,2019-05-20
0018608,Samsung,galaxy12,25363.55,2020-03-12
0018609,Nokia,Nk500,54919.09,2018-10-26
0018610,Samsung,galaxy12,39897.9,2019-11-27
0018611,Apple,iphone12,98868.41,2020-03-25
0018612,Samsung,galaxy10,37283.47,2018-07-17
0018613,Nokia,Nk320,95882.22,2018-07-06
0018614,Nokia,Nk500,60704.31,2020-03-28
0018615,Samsung,galaxy12,34913.9,2019-03-21
0018616,Apple,iphoneSE,24875.31,2019-10-27
0018617,Nokia,Nk320,68271.48,2020-01-20
0018618,Nokia,Nk500,12472.46,2020-02-12
0018619,Apple,IpadMax,54072.81,2019-07-11
0018620,Nokia,Nk500,99299.82,2018-10-05
0018621,Apple,laptop256,8965.16,2019-03-08
0018622,Samsung,galaxy10,74674.66,2019-07-17
0018623,Nokia,Nk400,56808.3,2018-10-31
0018624,Nokia,Nk320,91989.8,2019-10-03
0018625,Samsung,galaxy12,68988.2,2018-08-23
0018626,Apple,Macbook512,63468.4,2019-09-26
0018627,Apple,iphoneSE,84991.39,2018-08-21
0018628,Nokia,Nk400,34647.5,2019-02-19
0018629,Nokia,Nk500,82248.9,2019-11-08
0018630,Apple,iphone12,40609.19,2019-10-14
0018631,Nokia,Nk320,65876.78,2020-02-22
0018632,Nokia,Nk500,54471.46,2018-11-13
0018633,Samsung,galaxy10,4703.32,2019-07-10
0018634,Nokia,Nk320,94763.51,2018-07-08
0018635,Apple,IpadMax,80069.4,2019-04-04
0018636,Apple,iphoneSE,11405.49,2019-03-06
0018637,Nokia,Nk400,51780.15,2019-01-25
0018638,Nokia,Nk400,43417.2,2019-03-06
0018639,Samsung,watch340,79261.38,2020-03-05
0018640,Apple,laptop256,21425.82,2018-12-10
0018641,Nokia,Nk400,97488.26,2019-04-19
0018642,Nokia,Nk500,66287.37,2018-06-10
0018643,Apple,iphone12,20261.96,2019-04-17
0018644,Samsung,watch340,10458.95,2018-10-08
0018645,Apple,iphone13,84349.39,2020-03-18
0018646,Apple,Macbook512,90591.91,2019-08-19
0018647,Nokia,Nk500,21387.42,2018-11-18
0018648,Nokia,Nk320,55719.17,2019-10-20
0018649,Samsung,watch320,49896.51,2020-03-27
0018650,Nokia,Nk400,50820.32,2019-05-29
0018651,Samsung,galaxy13,76443.52,2019-01-25
0018652,Apple,IpadMax,77426.41,2019-05-09
0018653,Samsung,galaxy11,10649.41,2019-12-23
0018654,Nokia,Nk400,31460.06,2019-07-05
0018655,Apple,laptop256,29973.04,2019-02-16
0018656,Nokia,Nk500,56203.75,2019-02-23
0018657,Apple,IpadMini,65534.31,2019-08-14
0018658,Nokia,Nk320,46818.78,2019-07-24
0018659,Nokia,Nk320,43087.62,2019-10-23
0018660,Nokia,Nk400,25372.71,2020-04-27
0018661,Samsung,galaxy13,15520.74,2020-01-07
0018662,Apple,IpadMax,66459.35,2019-02-04
0018663,Nokia,Nk320,27045.24,2018-12-09
0018664,Samsung,galaxy13,87951.11,2019-09-01
0018665,Apple,iphoneSE,45502.4,2019-07-06
0018666,Nokia,Nk320,62547.15,2020-03-13
0018667,Samsung,galaxy11,18589.18,2019-12-31
0018668,Nokia,Nk320,18841.87,2019-11-24
0018669,Nokia,Nk500,38637.86,2019-10-02
0018670,Apple,iphoneSE,39401.38,2019-03-12
0018671,Samsung,galaxy12,4725.64,2019-03-01
0018672,Samsung,watch340,41731.26,2019-07-23
0018673,Apple,iphone11,90375.87,2019-02-20
0018674,Apple,iphoneSE,83588.55,2018-07-01
0018675,Nokia,Nk500,25549.63,2018-08-17
0018676,Samsung,galaxy13,4452.1,2018-08-01
0018677,Samsung,galaxy13,42421.96,2019-03-07
0018678,Nokia,Nk400,66884.92,2020-04-13
0018679,Apple,iphoneSE,86645.81,2018-05-16
0018680,Apple,iphone13,66362.67,2019-02-11
0018681,Apple,Macbook512,39595.48,2018-12-20
0018682,Nokia,Nk400,77342.72,2018-12-05
0018683,Samsung,galaxy11,63456.92,2018-08-19
0018684,Apple,iphone12,31736.17,2019-01-04
0018685,Nokia,Nk400,43653.4,2019-06-10
0018686,Nokia,Nk400,42073.19,2019-09-28
0018687,Samsung,galaxy11,74689.77,2019-01-27
0018688,Samsung,watch320,65583.45,2018-05-21
0018689,Samsung,galaxy10,87582.82,2019-12-16
0018690,Apple,iphone13,22149.38,2019-12-25
0018691,Nokia,Nk500,41393.92,2019-10-14
0018692,Nokia,Nk400,1563.58,2018-06-03
0018693,Samsung,galaxy11,42538.74,2018-12-31
0018694,Nokia,Nk500,75908.93,2018-06-20
0018695,Apple,IpadMax,42397.04,2020-04-17
0018696,Apple,IpadMini,64585.05,2020-03-16
0018697,Samsung,galaxy10,82922.41,2019-08-30
0018698,Samsung,galaxy12,67793.71,2019-05-28
0018699,Nokia,Nk320,9753.43,2019-11-19
0018700,Samsung,galaxy10,55049.19,2019-10-23
0018701,Apple,iphoneSE,76053.5,2019-05-24
0018702,Nokia,Nk320,84943.76,2018-06-25
0018703,Nokia,Nk400,92854.67,2019-01-03
0018704,Nokia,Nk500,78596.25,2018-07-16
0018705,Samsung,galaxy10,22129.91,2019-01-30
0018706,Apple,iphone12,44019.85,2018-06-25
0018707,Nokia,Nk320,61684.85,2019-06-10
0018708,Samsung,watch340,88344.7,2020-03-18
0018709,Apple,iphone13,88813.49,2020-01-28
0018710,Apple,iphone12,40661.19,2019-11-19
0018711,Nokia,Nk400,94850.2,2018-10-08
0018712,Samsung,galaxy12,26983.51,2020-04-26
0018713,Samsung,watch340,59161.46,2019-07-02
0018714,Nokia,Nk500,50614.93,2019-04-10
0018715,Nokia,Nk320,74228.44,2018-06-27
0018716,Nokia,Nk320,52913.21,2018-09-24
0018717,Samsung,watch320,33479.6,2019-08-22
0018718,Nokia,Nk400,32113.05,2018-08-09
0018719,Apple,IpadMax,35964.95,2019-08-17
0018720,Apple,laptop256,5042.28,2019-11-12
0018721,Samsung,galaxy12,16308.43,2019-01-15
0018722,Samsung,watch340,4980.71,2018-10-14
0018723,Samsung,watch320,4553.82,2019-10-26
0018724,Samsung,galaxy11,56525.58,2019-09-15
0018725,Apple,IpadMini,49705.5,2019-12-07
0018726,Apple,IpadMax,907.52,2019-10-25
0018727,Samsung,galaxy13,50459.89,2019-09-07
0018728,Apple,iphone13,69484.86,2020-02-27
0018729,Apple,laptop256,89271.73,2018-07-10
0018730,Nokia,Nk320,35217.23,2019-02-26
0018731,Samsung,watch320,60675.38,2019-04-24
0018732,Apple,iphone12,50024.01,2018-08-14
0018733,Samsung,galaxy12,96924.98,2019-03-15
0018734,Apple,iphone12,20184.22,2020-04-03
0018735,Apple,iphone12,52135.28,2019-06-24
0018736,Apple,Macbook512,45883.61,2020-01-27
0018737,Samsung,galaxy13,48255.93,2019-10-31
0018738,Nokia,Nk500,98185.81,2019-09-18
0018739,Samsung,watch320,6112.79,2018-08-16
0018740,Samsung,galaxy12,22136.64,2018-07-19
0018741,Nokia,Nk500,33774.83,2018-07-30
0018742,Apple,laptop256,31122.19,2019-05-04
0018743,Apple,iphone11,8847.21,2018-10-17
0018744,Apple,laptop256,27490.53,2019-04-13
0018745,Samsung,watch340,93209.6,2018-12-03
0018746,Samsung,galaxy12,85345.11,2018-09-15
0018747,Nokia,Nk500,67851.61,2018-09-14
0018748,Apple,laptop256,31975.92,2018-05-28
0018749,Apple,iphone11,523.77,2019-04-18
0018750,Samsung,galaxy12,71218.35,2019-01-11
0018751,Apple,iphone12,3116.78,2018-11-21
0018752,Nokia,Nk400,83746.11,2018-08-03
0018753,Apple,iphone11,5550.99,2019-07-20
0018754,Samsung,galaxy13,70583.1,2018-10-21
0018755,Apple,IpadMax,18508.89,2019-06-30
0018756,Nokia,Nk500,52680.61,2019-10-01
0018757,Apple,IpadMax,67194.69,2019-11-30
0018758,Samsung,galaxy12,63958.85,2019-11-13
0018759,Nokia,Nk400,67472.88,2019-01-25
0018760,Nokia,Nk500,34698.42,2020-03-13
0018761,Apple,IpadMax,26162.43,2018-09-29
0018762,Apple,iphone13,74961.68,2020-03-18
0018763,Nokia,Nk500,79827.19,2018-07-20
0018764,Apple,laptop256,51312.48,2018-08-25
0018765,Apple,Macbook512,386.83,2019-04-08
0018766,Samsung,galaxy11,74445.12,2019-01-26
0018767,Apple,IpadMax,55239.48,2020-02-10
0018768,Apple,IpadMini,50548.21,2018-09-20
0018769,Samsung,galaxy13,51642.75,2020-03-25
0018770,Nokia,Nk500,48262.1,2019-10-11
0018771,Samsung,galaxy11,32486.45,2018-05-21
0018772,Samsung,galaxy13,4135.02,2019-10-24
0018773,Apple,iphone11,76233.77,2019-09-13
0018774,Samsung,watch320,48841.58,2019-06-26
0018775,Nokia,Nk500,29404.92,2020-01-05
0018776,Nokia,Nk320,11281.99,2020-02-25
0018777,Nokia,Nk320,10135.05,2019-12-06
0018778,Nokia,Nk400,87936.57,2019-02-12
0018779,Nokia,Nk400,54108.46,2020-04-30
0018780,Nokia,Nk320,29697.13,2018-08-24
0018781,Samsung,galaxy13,45206.29,2018-11-08
0018782,Nokia,Nk500,80939.88,2020-04-17
0018783,Apple,iphone12,43148.25,2018-06-11
0018784,Nokia,Nk320,36791.75,2018-09-12
0018785,Nokia,Nk320,77822.13,2019-11-10
0018786,Samsung,watch340,81064.69,2019-05-02
0018787,Samsung,galaxy11,63515.17,2019-10-10
0018788,Apple,IpadMini,84638.82,2018-11-26
0018789,Samsung,galaxy11,32127.35,2019-12-29
0018790,Nokia,Nk500,58056.95,2018-10-02
0018791,Samsung,galaxy13,58722.28,2019-03-18
0018792,Samsung,galaxy12,41558.24,2019-10-10
0018793,Apple,laptop256,63897.99,2020-02-16
0018794,Samsung,watch340,99591.49,2020-01-22
0018795,Nokia,Nk400,52708.91,2019-09-15
0018796,Samsung,galaxy10,11526.4,2019-09-27
0018797,Nokia,Nk320,33805.34,2020-03-05
0018798,Apple,iphone12,7937.55,2018-12-03
0018799,Samsung,galaxy10,88361.83,2018-12-30
0018800,Samsung,galaxy10,13536.47,2019-04-27
0018801,Samsung,galaxy11,81966.19,2019-07-31
0018802,Nokia,Nk400,71268.63,2019-02-15
0018803,Nokia,Nk400,67540.44,2019-01-29
0018804,Samsung,galaxy10,19828.64,2020-04-19
0018805,Apple,IpadMax,74860.38,2019-09-23
0018806,Nokia,Nk500,15293.83,2018-12-06
0018807,Samsung,galaxy12,56222.88,2018-08-13
0018808,Apple,IpadMax,8492.83,2018-06-06
0018809,Samsung,galaxy13,86899.11,2019-04-10
0018810,Samsung,galaxy10,94117.27,2019-08-24
0018811,Nokia,Nk320,98709.82,2020-03-05
